ID,Name,Start,End,Disciplines,Persons,Organisations,Publications,when_added
642da82a-e2eb-43fb-b028-01d122adfa0a,Representation of time in the cerebellum: a computational-experimental approach.,2008-01-01Z,2011-12-31Z,"['010207', '010603', '020803', '030102', '030103', '030123', '030202', '030203', '030223', '030301', '030303', '030602', '030603', '030623', '050103', '050105', '050106']","['a2737e09-a440-450b-8381-d81b4bbbc9d1', 'e006d37d-bca3-4984-9eac-8d652b4098e8']","['90091dbf-235a-4e52-a471-e4f19bca5c2a', '90091dbf-235a-4e52-a471-e4f19bca5c2a']",[],1
7e8e860a-fafa-45b4-b27a-509af81364d8,POTENTIAL - Power to Teach All. Competence development to create inclusive learning environments.,2016-01-01Z,2020-02-29Z,"['050301', '050302', '050304', '050308', '050399']","['aa0856f6-832e-42a6-adb4-975f9d990401', '6cefb158-79af-479a-82ed-e7313e0d0233']","['daa3654e-b9c4-490b-a15c-152abb008ad7', 'daa3654e-b9c4-490b-a15c-152abb008ad7']",[],1
756ad5b5-94d8-4cbb-8974-a019d9c4b28e,Soutien pour la consolidation de la Plateforme belge de lutte contre la précarité énergétique.,2014-05-28Z,2014-08-31Z,"['050402', '050404', '050406', '050407', '050408', '050410', '050499']",['c6aec47f-bfe6-41b9-8912-a5ff376ae09e'],['a9069ebd-6157-46d4-a1ed-f6b0ac0700ea'],[],1
b794f6b1-e675-400d-9faf-12ad8679467c,Highly visible light responsive black titania for photo-electrochemical applications: the electrosensing of polyphenols in flow mode.,2018-10-01Z,2021-09-30Z,"['010401', '010402', '010405', '010406', '010408', '010499']","['05a541ad-dee5-4a87-a803-32850fe4c25e', 'b66cbcd6-4c18-44e6-8d15-c19350644585', '4875a134-228d-409d-87ed-e35ad3ccf7a5', '2395e7fc-e0c1-4648-b8e1-f13bf269375a']","['c03640b3-4e66-4fb5-87a9-a64ac4cdd230', '2b9c7e71-73b3-4d90-873d-d1ed1cb000c2', '2b9c7e71-73b3-4d90-873d-d1ed1cb000c2', '618214c2-a5aa-4c22-a60b-5034f7280416']",[],1
22d72803-8ed1-4001-8b22-64f97b6b20f8,"Deformed wing virus, the cause of colony collapse disorder in honeybees",2011-01-01Z,2016-12-31Z,"['040201', '030620', '010608', '030220', '010601', '010606', '030120']",['789a3d12-df50-4d77-a33f-81958e05b323'],['adbfa1d6-6a4b-4abf-8dc4-ea71c647af26'],[],1
df9d3b05-8a75-49ea-83c6-52519c4dc086,Simulation and measurement of liquid crystal devices with micrometer-scale variations for diffractive optics applications,2008-10-01Z,2011-04-18Z,"['010103', '020206', '020504', '020205']","['aab2356c-fa01-46e1-ab43-998690fae7e9', '62620476-736c-4b5b-9906-11c8baa6523c']","['139a6099-d605-4adc-8aea-f16604081f68', '139a6099-d605-4adc-8aea-f16604081f68']",[],1
2eecd723-bd4d-4cee-bcbb-825c952b2cd0,Industrial predictive CAE solutions and validations for nominal and as-manufactured strength of composite material systems,2014-11-01Z,2017-10-31Z,"['020110', '020199']",['4efd1a0a-3b71-4800-8db4-30b012026edc'],['f31ff651-5588-4f12-a982-58cf0fe7afaa'],[],1
d70398ee-89b0-467c-9e87-6e99557955a3,γ-Secretase processing of APP in brain and misprocessing in Alzheimer’s disease,2017-10-05Z,2021-10-05Z,"['030116', '030616', '030123', '030623', '050103', '050105', '050106']",['8c782688-4ecd-4006-8d27-ba0627efe9da'],['e570782c-e6ec-4fce-aacb-1fe0cec5737a'],[],1
52e255c2-a70e-4f20-af9c-f894b3e69bb9,How do you look in space?,2013-09-01Z,2014-12-31Z,"['050301', '050302', '050304', '050308', '050399']","['2d06919f-7d25-411a-8bf2-8f53bee1341c', 'd4ccf139-644b-466a-bb3f-05c61346c2b2']","['52f1ce77-d37d-424d-8dee-7e938027d441', 'd00b0b77-8517-47dc-9a5d-e856aa7d16f6']",[],1
450d4ad2-acc3-48d7-9b4d-69e6e1a047f7,Effective and Stable International Climate Accords,2014-10-01Z,2018-09-30Z,"['020406', '010501', '010506', '010702', '050201', '050204', '050205', '050209', '050210']",['44d4ea27-e1dc-42c4-bea7-c33261d79ff1'],['71ec26da-4e41-4fe0-a222-17f885d84e25'],[],1
c2b657fa-2c3e-40ca-ab8e-0ad87a196206,"Mining graphs and networks, a theory-based approach.",2009-10-01Z,2010-03-31Z,"['010103', '010202', '010203', '010204', '010205', '010206', '010207', '010208', '010209', '010299']","['f49412e1-7619-4246-bdcd-dddb4b151794', 'a0699a77-b389-4622-acd8-48bdad74caa8']","['ba9e543a-34f7-416b-86fc-883b8a470fd7', 'ba9e543a-34f7-416b-86fc-883b8a470fd7']",[],1
f2df3b99-222a-4970-a0c1-90083a3370ed,The impact of HR differentiation on employees.,2008-10-01Z,2013-11-25Z,"['050206', '050201', '050204', '050205', '050209', '050210']","['ca513c14-209b-4124-8cb3-fb54d7ae341e', '6c597f70-d9ef-46a5-bdcc-2d2f3e99dc9e', 'f81e3027-208e-41d3-9e19-c652c9154026']","['1955a1e3-72a5-4cdc-b3b3-704c1a8f4cc1', 'bf17ff3d-07cd-4cae-9497-b75d566c84c2', '1955a1e3-72a5-4cdc-b3b3-704c1a8f4cc1']",[],1
9fd31db0-391c-46e2-989f-fb6b4cddc4cb,Conversion of biomass by hierarchical zeolite catalysts.,2011-10-01Z,2014-09-30Z,['029999'],"['079f233c-9814-4714-95f2-8846af02b6b8', '9ceb2001-cc74-4964-8ad3-c04cd890e1ff']","['ee7af0ca-408e-4144-85cc-85e5a9eec2ec', 'ee7af0ca-408e-4144-85cc-85e5a9eec2ec']",[],1
4a902159-1d87-4800-be4c-931838216bf3,"Development and application of a fast method for quantification of the thermoresistant, bacterial, proteolytic activity in raw milk",2016-05-01Z,2018-02-28Z,[],"['f64aee88-38fd-4ad6-827a-3940da2c11c4', 'ef2b163e-9218-4135-a22f-c9a74401284e', 'ea1e5a54-7cd6-4075-8325-7d6cff3c3eaa', 'cd117e64-9b6b-4873-950f-f5327847bbd2', '1e56e718-965e-46db-bbbd-1e52ab9170ab']","['08861f35-11f2-4b01-b9cb-ab55ac953385', '08861f35-11f2-4b01-b9cb-ab55ac953385', '08861f35-11f2-4b01-b9cb-ab55ac953385', '08861f35-11f2-4b01-b9cb-ab55ac953385', 'ec53bf00-76ca-4562-9fa0-81f1873128d9']","['bb66d452-96e8-4825-adab-8b0df810b115', '810f42be-8ba3-43e2-abb1-e86762bccf9c']",1
e70ef90a-317a-48bd-af00-b2270a4a1ce3,Deep Restricted Kernel Machines: Methods and Foundations,2017-01-01Z,2020-12-31Z,"['020305', '020399', '059901']",['ea5d77be-63d8-46ee-bbb6-a7760782b482'],['768b5724-dae3-4a6d-96fb-8dab4e108494'],[],1
3bd3969f-e5cf-4339-98b1-a37d0e0ddd7f,                                                                          Improving atmospheric correction and aquatic particle retrieval with bidirectional remote sensing data,2019-07-01Z,2021-12-31Z,"['01050504', '01050599', '02020301', '02999999']",['e0a74df3-a2eb-4678-808a-47f9aa4f8625'],['5d92d69c-1e0e-412e-b4c5-018f95e7bc6a'],[],1
6dab7012-3e94-4b89-a131-4632930c108d,Researchmandate Andy Kellens : Advanced support for Design regularities,2008-04-01Z,2011-03-31Z,['0101'],"['88ecacf7-fc70-4b68-b71e-77911b518caa', '29710269-e12c-47e2-b2fc-947f4d11b926']","['89e2c517-b391-400c-90ec-04e3f67c9fd2', '82742f46-7169-4b49-8844-4d9a76a03af9']",[],1
10fcf49e-f29d-40df-9678-3ba8de30bf5b,Dotation for the structural collaboration with Flanders Make.,2014-06-01Z,2017-12-31Z,"['010103', '010202', '010203', '010204', '010205', '010206', '010207', '010208', '010209', '010299']",['7fcb9cd3-b6d0-4e16-9885-09910042bfdb'],['aaac2439-c956-4deb-bddb-2117bc4b4afd'],[],1
1f09e513-9daf-425b-b726-58dddc0fab8f,LARVI&#39;&#39;09,2009-05-12Z,2009-12-31Z,['040105'],['e86c07d3-f13b-4ccb-a4b8-0a6a14129d65'],['cf745bf2-7b3f-4c00-aab8-e8dae4fd114c'],[],1
52e2d310-07d1-4fe4-b63c-8f6473274106,Determining the role of KIF5A in amyotrophic lateral sclerosis (ALS) pathogenesis,2019-10-01Z,2022-09-30Z,"['03012108', '03012111', '03012305']",['41220b96-ca1c-4fbb-9c1f-30306f43ace2'],['edf3485d-4ec8-4a61-950f-4a9ae7fdfcbe'],[],1
e452d090-9112-4c55-bf68-c240a60cb5eb,CARTiPLEX: Advanced Manufacturing and 3D Bioprinting of Complex Stratified Cartilage Tissues,2018-01-01Z,2021-12-31Z,"['020501', '020601', '020602', '020603', '020699', '020701', '020702', '020799']","['feaf4d51-4905-45ed-a4ec-96a3a436f901', '710ab832-e9f4-40f8-99a3-9b0b300a1327', '33440194-b933-4a06-a738-4e0b8a2cc681']","['61a9f0d7-1f47-46b1-9a91-25973d85f88e', 'c3d33cc7-1a17-4c82-8c39-2ca7a0e8e59c', '61a9f0d7-1f47-46b1-9a91-25973d85f88e']",[],1
308bba33-0b4b-47dc-8cbb-7e1f870f6618,Study towards molecular heterogeneity of circulating tumor cells and their representation of metastatic sites in patients with metastatic breast cancer.,2018-10-01Z,2021-09-30Z,"['030108', '030116', '030122', '030124', '030208', '030216', '030222', '030224', '030504', '030608', '030616', '030622', '030624']","['cf73adad-6438-4896-beb3-23b8314705a3', 'cf73adad-6438-4896-beb3-23b8314705a3', '95a91eda-9ae4-4496-8546-3da0fd3311b5', '95a91eda-9ae4-4496-8546-3da0fd3311b5', 'd72412eb-14c1-4f09-b836-6b393660f304', 'd72412eb-14c1-4f09-b836-6b393660f304']","['0a0854d3-cfe4-4d6b-83ed-4f9f0ab651ab', 'f7cbe704-c1d8-4db9-aebc-2863f743c08b', '0a0854d3-cfe4-4d6b-83ed-4f9f0ab651ab', 'f7cbe704-c1d8-4db9-aebc-2863f743c08b', '0a0854d3-cfe4-4d6b-83ed-4f9f0ab651ab', 'f7cbe704-c1d8-4db9-aebc-2863f743c08b']",[],1
4b8e9583-7dd3-4194-92ee-6f70ec0a2b96,Electroweak interactions with nucleons and nuclei,2011-01-01Z,2014-12-31Z,"['010303', '010305', '010399']","['8c169469-0550-4286-81cd-e0e0e5ab9bbf', 'd020f86e-991b-4755-b9f1-89db7caf65d1']","['3d80f44d-a6bd-4650-a26f-a7d882b99d2b', '3d80f44d-a6bd-4650-a26f-a7d882b99d2b']",[],1
f7f59011-72e6-46a2-ad13-a14dfff7ce34,English as a medium of instruction in education: Academic achievement and student factors.,2018-10-01Z,2021-09-30Z,"['050304', '050399', '050301', '050308', '050302']","['364c60ce-ce67-4883-9040-1c8d8c56d231', 'bf98b52a-143f-40f8-8646-29121aeea9c7', '8f85c34a-f608-4b79-b79f-9d1abe74b91a']","['1419cb37-dcd7-43b5-8ee5-0116f3f746f2', 'c8902fc0-ff7b-415d-9167-4cc1ff684055', '1419cb37-dcd7-43b5-8ee5-0116f3f746f2']",[],1
40dcd53f-9839-4cb6-9a77-84cd25d49f82,Revisiting a Neglected Theological Current: A Historico-Critical Investigation into the ‘Theology of the Temporal’ and the Malines Text.,2012-10-01Z,2017-09-30Z,['060304'],"['74fdfe31-9d5e-4ff0-8eb0-ad7fbdcec264', 'e0b6f6bf-2d59-4a99-8354-eeab4be495d4', 'e0b6f6bf-2d59-4a99-8354-eeab4be495d4', '8111194d-3c6e-40e6-b716-6f9620459da9']","['a8d9a69e-c691-4fe4-a9aa-87583594dd01', 'a8d9a69e-c691-4fe4-a9aa-87583594dd01', 'a8d9a69e-c691-4fe4-a9aa-87583594dd01', 'a8d9a69e-c691-4fe4-a9aa-87583594dd01']",[],1
199b2246-f854-4287-892c-0d394445280a,The beta-cell and the immune system in type 1 diabetes: partners in crime - developing new therapies in type 1 diabetes through better understanding of beta-cell behaviour and use of novel immunomodulators.,2013-10-01Z,2018-09-30Z,"['030116', '030128', '030132', '030199', '030399', '030403', '030499', '030616', '030628', '030632', '030699', '039999']","['229df849-62a2-45f1-8755-615be6cf44e3', '84c69767-48d2-47f8-af8f-52917fba8dc3', '77f4617c-b160-49aa-a015-2fd18852b889', 'fdd920d0-991c-4709-b23b-6859158572c6', '7298b9cb-e762-49f5-a211-50d4d3e25cc3']","['843bb2fb-e499-4e64-b7f7-20c646bb60bd', '843bb2fb-e499-4e64-b7f7-20c646bb60bd', '843bb2fb-e499-4e64-b7f7-20c646bb60bd', 'b62d44df-5e85-4d71-a302-8a23bebb8da6', '843bb2fb-e499-4e64-b7f7-20c646bb60bd']",[],1
181ad29a-f056-4132-b0ef-de6feee85d72,Immunomodulation by the vagus nerve as new treatment for postoperative ileus.,2012-01-01Z,2015-12-31Z,"['030116', '030128', '030132', '030199', '030399', '030403', '030499', '030616', '030628', '030632', '030699', '039999']","['40b49e46-ac59-4c24-8996-e5d092410f36', '9fa82b5a-a483-490f-9c7f-b5328ea1acb4', '17393323-5769-49be-a8ec-9df1e24e6436']","['f5af8a62-9241-49f1-bd56-a0aea67c9fce', 'f5af8a62-9241-49f1-bd56-a0aea67c9fce', 'f5af8a62-9241-49f1-bd56-a0aea67c9fce']",[],1
35854f11-d742-464b-bc44-170da854d54a,"JPI Healthy Life Endapasi, European initiative for the development of common databases on nutrition and health",2015-05-01Z,2019-04-30Z,"['030118', '030618', '030218']","['cbafce49-7986-4623-900e-e04bae2b82fa', 'cbafce49-7986-4623-900e-e04bae2b82fa']","['cfb270da-775d-40c5-a409-fc75b7a33c7c', '1ea85960-3513-4622-ac13-e406e9c136bf']",[],1
f58b17fc-0771-48e1-8bfb-4b16fd77387e,Functional characterization of the polymophic membrane proteins of chlamydia psittaci.,2012-10-01Z,2016-06-30Z,"['02079999', '04020111']","['289466bc-f129-4749-b1bb-8868858483e0', '289466bc-f129-4749-b1bb-8868858483e0', '8df06ef8-67eb-4a72-ac57-34643b8456c0', '8df06ef8-67eb-4a72-ac57-34643b8456c0']","['34e6df10-3289-476d-9c7a-f9cd2417f4ae', 'cf745bf2-7b3f-4c00-aab8-e8dae4fd114c', '34e6df10-3289-476d-9c7a-f9cd2417f4ae', 'cf745bf2-7b3f-4c00-aab8-e8dae4fd114c']",[],1
fdf6d370-a0bf-482f-8c0d-c3f860172a72,90/5000 The control of pain through attention: a behavioral and neuroscience approach,2010-10-01Z,2013-09-30Z,"['050105', '050101', '050108', '030623', '030123', '030223', '050102', '050103', '050106']","['37ae08ac-2583-439e-acaf-fea3a567786f', '9967af77-7210-4424-be9e-03e93874fa90']","['81ed450d-2beb-4ac3-8d31-6de59bbfde0b', '81ed450d-2beb-4ac3-8d31-6de59bbfde0b']",[],1
01e5e377-2b74-4ac5-a7b0-bc6a71ea1f10,Development of Nanobody-based probes for pancreatic beta cell mass imaging,2011-10-01Z,2015-09-30Z,"['0103', '0202', '0301', '0206']","['899beb24-0b74-44c8-8037-5de3e664ca57', '2d0b7522-2634-4531-bd0a-4695c521e884', 'e35f2154-6b7f-4831-b8cb-7b2253f9c95a', 'e35f2154-6b7f-4831-b8cb-7b2253f9c95a', 'e35f2154-6b7f-4831-b8cb-7b2253f9c95a']","['1a0e68da-d9de-47ed-a39a-b528008d9426', '1a0e68da-d9de-47ed-a39a-b528008d9426', '724ecf0a-0164-492b-a407-84f0f405e1b3', '4e5cfc60-bdab-4026-9ea9-0352a2834bf4', '40753f78-898c-4bf4-81e6-26eb21faf089']",[],1
a23cc727-8ff1-4fab-a320-108bd523e3bb,Not acting isn&#39;t doing nothing.,2009-10-01Z,2012-01-31Z,"['050101', '050102', '050108']",['a181da68-d9c0-4654-bfa7-b55e4326065c'],['1419cb37-dcd7-43b5-8ee5-0116f3f746f2'],[],1
16a21723-c88e-4442-b523-508c610cbd08,Variability and plural identities in the early Imperial architecture of the Roman East. Development of a methodology for the contextual analysis of public architecture.,2010-10-01Z,2013-09-30Z,"['060101', '060105', '060199', '050204', '060104']","['3325f5f8-07a6-40c5-90b6-d19971d401c6', '1ca59cf6-d70e-4dc2-a3ac-b32a1ec9bc96']","['0f0c3290-6296-443d-b2ff-cf250154fd32', 'b4756dd2-bbda-4610-b79e-3535865ff795']",[],1
511ba70a-7973-4d50-a75c-8d9c12043610,(Epi)Genetic studies and system biology approaches to characterize rare inherited bleeding and platelet disorders: from patient studies to basic biology to cl inical applications,2014-10-01Z,2018-09-30Z,"['030105', '030605']","['02d11d73-b80e-4af9-9455-16d1deb63b00', 'a7e4e47e-00e6-4607-b78e-ad5a3641acf6', '40dbf068-ae5a-4ec3-9c7a-33a7538cb9d6']","['bd5a9007-405a-4a9e-90f5-c218b16ae8f2', 'bd5a9007-405a-4a9e-90f5-c218b16ae8f2', 'bd5a9007-405a-4a9e-90f5-c218b16ae8f2']",[],1
d84964c3-c606-44c3-bbdc-be4ac4bf2a0a,Design and control of air scrubbers for animal housing systems,2012-01-01Z,2018-03-31Z,"['010202', '010103', '010207', '020401', '010206', '020405', '010203', '020499', '020404', '020402', '010208', '020403', '010209', '010204', '010299', '010205', '020407']","['4614fda3-7a5c-4cc8-9658-a41283151805', '4614fda3-7a5c-4cc8-9658-a41283151805']","['7112b115-96b0-43f1-b5fc-36b4acb6874e', '6485da95-0569-4fb0-b180-9fb402bc3924']",[],1
8ff77050-ce3c-44c7-b877-942bfcb8cb86,SELFSERV: platform for smarter health organization.,2016-03-13Z,2017-12-31Z,['010103'],"['23dd0138-869b-4a8e-a26e-c037a11cadd5', 'f7668e72-3599-4e82-b7c2-273c642cca64']","['4481f5af-23ee-4f03-ae78-b55ef275ec1e', '4481f5af-23ee-4f03-ae78-b55ef275ec1e']",[],1
03ab7863-29fe-4c3c-bdf1-6b91b570460c,Assessing the physical security of embedded devices at design time.,2011-09-06Z,2022-09-30Z,"['020203', '020303', '020308', '020802', '020205', '020601', '020804', '010103', '010202', '010203', '010204', '010205', '010206', '010207', '010208', '010209', '010299']","['47f45891-82b3-4186-9849-24fd1c7d9cb0', '0a65fd6b-224e-4ec0-9e4e-7d65b329d425']","['3effaa33-9459-4bf1-b44f-7d94bbf1d7bc', '3effaa33-9459-4bf1-b44f-7d94bbf1d7bc']",['61fa1846-b8ee-4bba-b84a-40e1f10d1efa'],1
e2778909-1a42-440f-9f73-021b3cffd7c3,Enabling gifted children to attain their full potential: the interplay between teachers and children,2015-10-01Z,2020-10-31Z,"['050103', '050107', '050199']","['b18cdb00-330d-4582-8bea-9ad0d3738881', 'ac0a4981-e538-4c41-84a5-2c937918d8c3', 'ac0a4981-e538-4c41-84a5-2c937918d8c3', '129248cb-3423-46b0-ac29-57609e5ad396']","['53bde287-db3d-415b-88a2-27fc80830745', '53bde287-db3d-415b-88a2-27fc80830745', '53bde287-db3d-415b-88a2-27fc80830745', '53bde287-db3d-415b-88a2-27fc80830745']",['738ad106-1ef2-4d65-bca4-8359bc93fdaa'],1
2e9c04c2-4285-4086-8f48-178dc0bd7d3c,Understanding informal taxation: systematic data collection among the Congolese traffic police.,2018-01-01Z,2020-12-31Z,"['050299', '050601', '050602', '050603', '050604', '050605', '050606', '050607', '050608', '050699']",['02f3b9db-b03c-4501-a6f7-6a6e1190e5f8'],['fda7da5d-1d7f-4d41-936b-965ca583309b'],[],1
8b7ed70d-e3c6-4032-96c1-d5836b4f9aea,Cholinergic and noradrenergic modulation of memory and mood.,2018-10-01Z,2021-09-30Z,"['030123', '030223', '030623', '050103', '050105', '050106']","['dc392d95-eae7-4b20-9e6e-1db68afb63d9', '6ad1f7ec-6cc3-4b0f-aab0-abfa69a30b80', 'ae3e5275-dc60-412d-9726-727726898f18']","['8d94716d-7aa2-4d06-9506-593c8e122b2d', '8d94716d-7aa2-4d06-9506-593c8e122b2d', '8d94716d-7aa2-4d06-9506-593c8e122b2d']",[],1
0415746a-455b-43ed-a07a-878f4394f0e3,Angiogenesis in human hepatocellular carcinoma (HCC) and in a mouse model HCC. A translational approach.,2010-10-01Z,2025-09-30Z,"['030228', '030499', '030632', '030299', '030232', '030199', '030216', '030304', '030699', '039999', '030403', '030132', '030399', '030128', '030628', '03011002', '030116', '030616']","['36779d89-e2e4-4223-aeac-53c21b53455a', '6ec219fa-2e46-446d-88d1-dc0621ea80ec', '6ec219fa-2e46-446d-88d1-dc0621ea80ec', '36779d89-e2e4-4223-aeac-53c21b53455a']","['811eccb0-d1b0-4cf3-a4c6-42659bafb66d', '811eccb0-d1b0-4cf3-a4c6-42659bafb66d', '09fa9ce6-6a34-4f2f-b46d-f916a11a482c', '09fa9ce6-6a34-4f2f-b46d-f916a11a482c']",[],1
d4c2085c-f11b-4284-901e-0339f6b1e9b7,Lateralization patterns in (a)typical speech dominants,2013-10-01Z,2017-09-30Z,"['050108', '050102', '050101']","['88258255-8787-4685-aa1e-491d60423bbe', 'b96ce0a7-586f-4c90-a2ae-dc3939333bb5']","['1419cb37-dcd7-43b5-8ee5-0116f3f746f2', '1419cb37-dcd7-43b5-8ee5-0116f3f746f2']",[],1
d5a7deb3-9687-4d6a-8011-396bee2ae565,The PHF6 - TLX1 cooperativity and the IL7R-JAK3 signaling axis as drug target in PHF6 deficient T-ALL,2015-01-01Z,2015-12-31Z,"['010611', '030121', '010607', '030621']","['9c1c3365-6ab8-4cd3-9a09-6fe0702eaccb', '6dd3d40e-553c-49ae-8e13-09a0969b203d']","['5f4ab818-63ad-42cf-98b1-ec9da03776a5', '5f4ab818-63ad-42cf-98b1-ec9da03776a5']",[],1
8678ccc0-99d3-48e7-8d81-39dc4f962fed,Constraint-based intelligent control of a bilateral lower-limb exoskeleton.,2013-07-01Z,2018-12-03Z,"['020203', '020303', '020308', '020802']","['044dc792-1d1c-422e-9704-a5c975b98433', 'f286af21-6a1c-414b-a73b-dd3310c6bf8d', '677f6ba1-56c4-4ea3-98cc-d9ce2643ad30']","['22358ad3-f0c0-4e35-88ca-7350f696036a', '22358ad3-f0c0-4e35-88ca-7350f696036a', '22358ad3-f0c0-4e35-88ca-7350f696036a']",['aebed42a-499e-46fb-a6e9-b771709bec39'],1
b5227dde-403f-42b6-ac5a-f33ab3910226,Addendum PISA - operation year 2012,2012-01-01Z,2012-12-31Z,"['050302', '050304', '050399', '050301', '050308']",['7d9cab0c-f975-494a-8ec0-82c326aae5b4'],['c8902fc0-ff7b-415d-9167-4cc1ff684055'],[],1
e0435a6c-a18e-49c7-80af-418b79533d82,Bifocal Quantum Chemistry.,2013-01-01Z,2014-12-31Z,"['010408', '010499', '010602', '010611', '030117', '030617', '010304', '010402']","['4cec7900-68a2-423c-9e61-2563a8d37dae', '5aa2f8c9-fb40-4d6c-941b-7cf9c74eb601', 'ba599424-0655-4b13-9752-dd58466b44b6', 'd327beae-45b0-440e-930f-311a3d221814', '8208785d-e412-483e-8c74-4aaece85570d']","['87caab16-64ed-4aaf-9da7-4259b31520f7', '87caab16-64ed-4aaf-9da7-4259b31520f7', '87caab16-64ed-4aaf-9da7-4259b31520f7', '87caab16-64ed-4aaf-9da7-4259b31520f7', '87caab16-64ed-4aaf-9da7-4259b31520f7']",[],1
